citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,canonical_url,domain,source_type,is_douyin_video,douyin_video_id
CIT-R3-Q0039-D1-R1-09,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,管理多个抖音账号。 #管理多个抖音账号 #账号管理 #矩阵管理,https://iesdouyin.com/share/video/7605077812004916534,https://iesdouyin.com/share/video/7605077812004916534,https://iesdouyin.com/share/video/7605077812004916534,other,2026-09-07T09:43:29.385Z,https://iesdouyin.com/share/video/7605077812004916534,iesdouyin.com,抖音视频,是,7605077812004916534
CIT-R3-Q0039-D1-R1-10,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,CreBee官网 - 新媒体矩阵多平台多账号一键分发与数据汇总工具,https://crebee.cn/,https://crebee.cn/,https://crebee.cn/,other,2026-09-07T09:43:29.385Z,https://crebee.cn/,crebee.cn,其他外部来源,否,
CIT-R3-Q0039-D1-R1-11,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,短视频账号数据看板全对比:手动整理、官方后台、第三方工具,https://jzl.com/news/dspdata-2,https://jzl.com/news/dspdata-2,https://jzl.com/news/dspdata-2,other,2026-09-07T09:43:29.385Z,https://jzl.com/news/dspdata-2,jzl.com,企业官网/工具平台,否,
CIT-R3-Q0039-D1-R1-12,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,抖音短视频复盘-蝉妈妈AI抖音数据分析工具,https://ai.chanmama.com/article/647,https://ai.chanmama.com/article/647,https://ai.chanmama.com/article/647,other,2026-09-07T09:43:29.385Z,https://ai.chanmama.com/article/647,ai.chanmama.com,企业官网/工具平台,否,
CIT-R3-Q0039-D1-R1-13,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T09:43:29.385Z,https://m.sohu.com/a/1070382613_122634602,m.sohu.com,新闻/门户/自媒体,否,
CIT-R3-Q0039-D1-R1-14,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,怎么查抖音电商直播数据?蝉妈妈纯自然流优化投产实操 - 蝉妈妈运营圈,https://chanmama.com/yunyingquan/article/1825.html,https://chanmama.com/yunyingquan/article/1825.html,https://chanmama.com/yunyingquan/article/1825.html,yunyingquan,2026-09-07T09:43:29.385Z,https://chanmama.com/yunyingquan/article/1825.html,chanmama.com,企业官网/工具平台,否,
CIT-R3-Q0039-D1-R1-15,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,抖音投放ROI怎么评估?抖音投入ROI怎么计算?-蝉妈妈AI抖音数据分析工具,https://ai.chanmama.com/article/244,https://ai.chanmama.com/article/244,https://ai.chanmama.com/article/244,other,2026-09-07T09:43:29.385Z,https://ai.chanmama.com/article/244,ai.chanmama.com,企业官网/工具平台,否,
CIT-R3-Q0039-D1-R1-16,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,飞瓜智投-品牌自播专业运营提效工具,https://deepnavi.cn/ai-ecommerce/fei-gua-zhi-tou,https://deepnavi.cn/ai-ecommerce/fei-gua-zhi-tou,https://deepnavi.cn/ai-ecommerce/fei-gua-zhi-tou,other,2026-09-07T09:43:29.385Z,https://deepnavi.cn/ai-ecommerce/fei-gua-zhi-tou,deepnavi.cn,企业官网/工具平台,否,
CIT-R3-Q0039-D1-R1-17,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,飞瓜数据,https://feigua.cn/,https://feigua.cn/,https://feigua.cn/,feigua_official,2026-09-07T09:43:29.385Z,https://feigua.cn/,feigua.cn,企业官网/工具平台,否,
CIT-R3-Q0039-D1-R1-18,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,抖音评论数据采集自动化工具:零代码轻松获取海量用户反馈-CSDN博客,https://blog.csdn.net/gitblog_00941/article/details/156782409,https://blog.csdn.net/gitblog_00941/article/details/156782409,https://blog.csdn.net/gitblog_00941/article/details/156782409,other,2026-09-07T09:43:29.385Z,https://blog.csdn.net/gitblog_00941/article/details/156782409,blog.csdn.net,社区/博客/问答,否,
CIT-R3-Q0039-D1-R1-19,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,飞书多维表自动同步某音数据，复盘省一半时间✌️#飞书多维表格 #抖音数据同步 #自媒体复盘 #数据自动化 #反卷神器,https://iesdouyin.com/share/video/7619266807564636131,https://iesdouyin.com/share/video/7619266807564636131,https://iesdouyin.com/share/video/7619266807564636131,other,2026-09-07T09:43:29.385Z,https://iesdouyin.com/share/video/7619266807564636131,iesdouyin.com,抖音视频,是,7619266807564636131
CIT-R3-Q0039-D1-R1-20,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,还在手动做数据报表？ 使用 AI 一条指令帮你搞定。 #我的同事豆包 #豆包还能干这个 #人类对豆包的开发不足百分之一 #人工智能 #AI办公,https://iesdouyin.com/share/video/7652345537026329908,https://iesdouyin.com/share/video/7652345537026329908,https://iesdouyin.com/share/video/7652345537026329908,other,2026-09-07T09:43:29.385Z,https://iesdouyin.com/share/video/7652345537026329908,iesdouyin.com,抖音视频,是,7652345537026329908
CIT-R3-Q0039-D1-R1-21,第三轮全量576采样,R3-Q0039-D1-R1,Q0039,Gemini3+飞书多维表格，批量扒抖音爆款& 自动二创，太爽了!【喂饭级教程】 | 人人都是产品经理,https://woshipm.com/share/6300649.html,https://woshipm.com/share/6300649.html,https://woshipm.com/share/6300649.html,other,2026-09-07T09:43:29.385Z,https://woshipm.com/share/6300649.html,woshipm.com,社区/博客/问答,否,
CIT-R3-Q0040-D1-R1-01,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音数据第三方平台对比与选择指南:哪款工具最适合你,https://jzl.com/news/douyin-data-29,https://jzl.com/news/douyin-data-29,https://jzl.com/news/douyin-data-29,other,2026-09-07T09:43:38.058Z,https://jzl.com/news/douyin-data-29,jzl.com,企业官网/工具平台,否,
CIT-R3-Q0040-D1-R1-02,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,蝉妈妈和飞瓜数据口径对比，中小商家选哪个更合适?|直播|短视频_网易订阅,https://163.com/dy/article/L2CGUUP00556OFA0.html,https://163.com/dy/article/L2CGUUP00556OFA0.html,https://163.com/dy/article/L2CGUUP00556OFA0.html,other,2026-09-07T09:43:38.058Z,https://163.com/dy/article/L2CGUUP00556OFA0.html,163.com,新闻/门户/自媒体,否,
CIT-R3-Q0040-D1-R1-03,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音小店数据怎么查？蝉妈妈3步实时监控。Q1: 抖音小店直播间数据怎么查？核心看哪些实时指标？ A1: 查看抖音小店直播间数据，首要任务是掌握分钟级实时动态，以便在直播中及时调整策略。传统后台数据往往,https://iesdouyin.com/share/video/7677873552776103547,https://iesdouyin.com/share/video/7677873552776103547,https://iesdouyin.com/share/video/7677873552776103547,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7677873552776103547,iesdouyin.com,抖音视频,是,7677873552776103547
CIT-R3-Q0040-D1-R1-04,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,短视频精细化运营必备哪些抖音数据分析工具。Q1: 短视频精细化运营如何挖掘高潜爆款素材？ A1: 找视频不能只靠刷，需建立“榜单筛选+AI拆解”的标准化流程。 ①进入蝉妈妈【商品】-【商品榜】，根据需,https://iesdouyin.com/share/video/7676320284831574675,https://iesdouyin.com/share/video/7676320284831574675,https://iesdouyin.com/share/video/7676320284831574675,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7676320284831574675,iesdouyin.com,抖音视频,是,7676320284831574675
CIT-R3-Q0040-D1-R1-05,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音数据分析工具选型指南:品牌自播团队的三维评估-观远数据BI平台,https://guandata.com/gy/post/TSofjbaW.html,https://guandata.com/gy/post/TSofjbaW.html,https://guandata.com/gy/post/TSofjbaW.html,other,2026-09-07T09:43:38.058Z,https://guandata.com/gy/post/TSofjbaW.html,guandata.com,其他外部来源,否,
CIT-R3-Q0040-D1-R1-06,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音短视频数据分析工具推荐与核心功能解析,https://iesdouyin.com/share/video/7423224654455770419,https://iesdouyin.com/share/video/7423224654455770419,https://iesdouyin.com/share/video/7423224654455770419,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7423224654455770419,iesdouyin.com,抖音视频,是,7423224654455770419
CIT-R3-Q0040-D1-R1-07,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,飞瓜数据抖音版与蝉妈妈抖音版优劣势比较_飞瓜抖音版-CSDN博客,https://blog.csdn.net/lyxathena/article/details/143586363,https://blog.csdn.net/lyxathena/article/details/143586363,https://blog.csdn.net/lyxathena/article/details/143586363,other,2026-09-07T09:43:38.058Z,https://blog.csdn.net/lyxathena/article/details/143586363,blog.csdn.net,社区/博客/问答,否,
CIT-R3-Q0040-D1-R1-08,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,10款好用的抖音数据分析工具!_服务软件_什么值得买,https://post.m.smzdm.com/p/a6zgq4w0,https://post.m.smzdm.com/p/a6zgq4w0,https://post.m.smzdm.com/p/a6zgq4w0,other,2026-09-07T09:43:38.058Z,https://post.m.smzdm.com/p/a6zgq4w0,post.m.smzdm.com,新闻/门户/自媒体,否,
CIT-R3-Q0040-D1-R1-09,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,主流抖音数据第三方平台功能对比及选择建议,https://iesdouyin.com/share/video/7559437916871740731,https://iesdouyin.com/share/video/7559437916871740731,https://iesdouyin.com/share/video/7559437916871740731,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7559437916871740731,iesdouyin.com,抖音视频,是,7559437916871740731
CIT-R3-Q0040-D1-R1-10,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音第三方数据平台功能对比及实用推荐,https://iesdouyin.com/share/video/7571395648705618801,https://iesdouyin.com/share/video/7571395648705618801,https://iesdouyin.com/share/video/7571395648705618801,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7571395648705618801,iesdouyin.com,抖音视频,是,7571395648705618801
CIT-R3-Q0040-D1-R1-11,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音数据查看平台有哪些?12大主流工具深度解析，选对平台事半功倍 | COONAV电商运营导航,https://coonav.com/36782.html,https://coonav.com/36782.html,https://coonav.com/36782.html,other,2026-09-07T09:43:38.058Z,https://coonav.com/36782.html,coonav.com,企业官网/工具平台,否,
CIT-R3-Q0040-D1-R1-12,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,素材诊断分析助手_短视频运营必备的8款数据分析工具-CSDN博客,https://blog.csdn.net/weixin_39915605/article/details/110867568,https://blog.csdn.net/weixin_39915605/article/details/110867568,https://blog.csdn.net/weixin_39915605/article/details/110867568,other,2026-09-07T09:43:38.058Z,https://blog.csdn.net/weixin_39915605/article/details/110867568,blog.csdn.net,社区/博客/问答,否,
CIT-R3-Q0040-D1-R1-13,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,新手做抖音的几大思维误区，很多创作者都忽略了_账号_视频_内容,https://m.sohu.com/a/1067743915_122725103,https://m.sohu.com/a/1067743915_122725103,https://m.sohu.com/a/1067743915_122725103,other,2026-09-07T09:43:38.058Z,https://m.sohu.com/a/1067743915_122725103,m.sohu.com,新闻/门户/自媒体,否,
CIT-R3-Q0040-D1-R1-14,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,我们普通人99%都犯过的错误！包括我！我也是今天才明白！ #认知觉醒底层逻辑 #自媒体知识#理性思考的底层逻辑 #深度解析批判性思维 #直击内心的问题,https://iesdouyin.com/share/video/7678358352066300776,https://iesdouyin.com/share/video/7678358352066300776,https://iesdouyin.com/share/video/7678358352066300776,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7678358352066300776,iesdouyin.com,抖音视频,是,7678358352066300776
CIT-R3-Q0040-D1-R1-15,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,做短视频盯着后台数据看没用，要盯着过程 做短视频，要在因上努力，果上随缘才能坚持更久，才不容易焦虑  #短视频创作 #过程很重要 #关注自己能做的,https://iesdouyin.com/share/video/7678658023104172904,https://iesdouyin.com/share/video/7678658023104172904,https://iesdouyin.com/share/video/7678658023104172904,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7678658023104172904,iesdouyin.com,抖音视频,是,7678658023104172904
CIT-R3-Q0040-D1-R1-16,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,做自媒体，别老盯着数据看！ 看完数据要会对症下药！#自媒体干货 #新人自媒体 #作品数据详情,https://iesdouyin.com/share/video/7678610828567924009,https://iesdouyin.com/share/video/7678610828567924009,https://iesdouyin.com/share/video/7678610828567924009,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7678610828567924009,iesdouyin.com,抖音视频,是,7678610828567924009
CIT-R3-Q0040-D1-R1-17,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,你抖音做不起来，根本不是没方法，是你的心态废掉了你 其实做抖音运营方法论大家都能搜到，拉开差距的往往就是心态。稳住心态、踏踏实实按照平台规则打磨内容，慢慢就会走进平台的优质流量池，有很大概率被复审评为抖音精选内容，这也是长期做抖音账号必备的素养。#抖音运营干货 #抖音官方规则 #新手做抖音 #抖音避坑 #抖音起号,https://iesdouyin.com/share/video/7669670350007954170,https://iesdouyin.com/share/video/7669670350007954170,https://iesdouyin.com/share/video/7669670350007954170,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7669670350007954170,iesdouyin.com,抖音视频,是,7669670350007954170
CIT-R3-Q0040-D1-R1-18,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,"6月18日 抖音数据分析全攻略！你的视频为什么没人看？可能是你根本不会看数据！这期讲透5大核心指标、播放量阶梯、互动数据解读、粉丝画像分析，以及如何用数据优化内容。看完这期，你也能用数据指导创作！建议收藏！
 #抖音运营  #抖音干货  #短视频技巧   #新手教程  #自媒体干货",https://iesdouyin.com/share/video/7652654121484324146,https://iesdouyin.com/share/video/7652654121484324146,https://iesdouyin.com/share/video/7652654121484324146,other,2026-09-07T09:43:38.058Z,https://iesdouyin.com/share/video/7652654121484324146,iesdouyin.com,抖音视频,是,7652654121484324146
CIT-R3-Q0040-D1-R1-19,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音数据分析该怎么做?助力品牌精准营销增长新思路-帆软企业数字化知识百科,https://fanruan.com/finepedia/article/698f5c6437b18b887b7d158a,https://fanruan.com/finepedia/article/698f5c6437b18b887b7d158a,https://fanruan.com/finepedia/article/698f5c6437b18b887b7d158a,other,2026-09-07T09:43:38.058Z,https://fanruan.com/finepedia/article/698f5c6437b18b887b7d158a,fanruan.com,企业官网/工具平台,否,
CIT-R3-Q0040-D1-R1-20,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音数据分析怎么做才全面?流量转化全路径解析 - FineReport报表知识库,https://finereport.com/blog/article/69b36ae468fee269e97e83e3,https://finereport.com/blog/article/69b36ae468fee269e97e83e3,https://finereport.com/blog/article/69b36ae468fee269e97e83e3,other,2026-09-07T09:43:38.058Z,https://finereport.com/blog/article/69b36ae468fee269e97e83e3,finereport.com,企业官网/工具平台,否,
CIT-R3-Q0040-D1-R1-21,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音数据分析深度解析:三层拆解与美妆品牌实战指南-观远数据BI平台,https://guandata.com/gy/post/gZJk4RVA.html,https://guandata.com/gy/post/gZJk4RVA.html,https://guandata.com/gy/post/gZJk4RVA.html,other,2026-09-07T09:43:38.058Z,https://guandata.com/gy/post/gZJk4RVA.html,guandata.com,其他外部来源,否,
CIT-R3-Q0040-D1-R1-22,第三轮全量576采样,R3-Q0040-D1-R1,Q0040,抖音数据分析方法，拿去! | 青瓜传媒,http://f-o-p.com/351666.html,https://f-o-p.com/351666.html,https://f-o-p.com/351666.html,other,2026-09-07T09:43:38.058Z,https://f-o-p.com/351666.html,f-o-p.com,其他外部来源,否,
CIT-R3-Q0041-D1-R1-01,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,飞瓜数据抖音版与蝉妈妈抖音版优劣势比较_飞瓜抖音版-CSDN博客,https://blog.csdn.net/lyxathena/article/details/143586363,https://blog.csdn.net/lyxathena/article/details/143586363,https://blog.csdn.net/lyxathena/article/details/143586363,other,2026-09-07T09:43:46.557Z,https://blog.csdn.net/lyxathena/article/details/143586363,blog.csdn.net,社区/博客/问答,否,
CIT-R3-Q0041-D1-R1-02,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,产品优势_抖音电商罗盘数据官网,https://compass.jinritemai.com/welcome/product,https://compass.jinritemai.com/welcome/product,https://compass.jinritemai.com/welcome/product,other,2026-09-07T09:43:46.557Z,https://compass.jinritemai.com/welcome/product,compass.jinritemai.com,字节/头条系其他,否,
CIT-R3-Q0041-D1-R1-03,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,抖音电商罗盘数据_抖音电商数据主屏入口_抖音电商罗盘数据官网,https://compass.jinritemai.com/,https://compass.jinritemai.com/,https://compass.jinritemai.com/,other,2026-09-07T09:43:46.557Z,https://compass.jinritemai.com/,compass.jinritemai.com,字节/头条系其他,否,
CIT-R3-Q0041-D1-R1-04,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,抖音电商数据，就用罗盘;罗盘推出中小简版首页/竞争分析能力,https://school.jinritemai.com/doudian/web/article/105308,https://school.jinritemai.com/doudian/web/article/105308,https://school.jinritemai.com/doudian/web/article/105308,other,2026-09-07T09:43:46.557Z,https://school.jinritemai.com/doudian/web/article/105308,school.jinritemai.com,字节/头条系其他,否,
CIT-R3-Q0041-D1-R1-05,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,抖音数据分析工具 | COONAV电商运营导航,https://coonav.com/favorites/douyinshuju,https://coonav.com/favorites/douyinshuju,https://coonav.com/favorites/douyinshuju,other,2026-09-07T09:43:46.557Z,https://coonav.com/favorites/douyinshuju,coonav.com,企业官网/工具平台,否,
CIT-R3-Q0041-D1-R1-06,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,抖音数据查看平台有哪些?12大主流工具深度解析，选对平台事半功倍 | COONAV电商运营导航,https://coonav.com/36782.html,https://coonav.com/36782.html,https://coonav.com/36782.html,other,2026-09-07T09:43:46.557Z,https://coonav.com/36782.html,coonav.com,企业官网/工具平台,否,
CIT-R3-Q0041-D1-R1-07,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,抖音数据分析在哪里看:官方后台和第三方工具全对比,https://jzl.com/news/douyin-data-46,https://jzl.com/news/douyin-data-46,https://jzl.com/news/douyin-data-46,other,2026-09-07T09:43:46.557Z,https://jzl.com/news/douyin-data-46,jzl.com,企业官网/工具平台,否,
CIT-R3-Q0041-D1-R1-08,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,巨量算数-抖音全域趋势洞察与营销决策工具,https://deepnavi.cn/ai-marketing/ju-liang-suan-shu-trend-insight,https://deepnavi.cn/ai-marketing/ju-liang-suan-shu-trend-insight,https://deepnavi.cn/ai-marketing/ju-liang-suan-shu-trend-insight,other,2026-09-07T09:43:46.557Z,https://deepnavi.cn/ai-marketing/ju-liang-suan-shu-trend-insight,deepnavi.cn,企业官网/工具平台,否,
CIT-R3-Q0041-D1-R1-09,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,主流抖音数据第三方平台功能对比及选择建议,https://iesdouyin.com/share/video/7559437916871740731,https://iesdouyin.com/share/video/7559437916871740731,https://iesdouyin.com/share/video/7559437916871740731,other,2026-09-07T09:43:46.557Z,https://iesdouyin.com/share/video/7559437916871740731,iesdouyin.com,抖音视频,是,7559437916871740731
CIT-R3-Q0041-D1-R1-10,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,抖音数据工具怎么选？蝉妈妈对比罗盘。Q1: 抖音电商数据分析工具怎么选？核心看数据覆盖范围与更新时效 A1: 选择电商数据分析工具时，首要判断标准是数据能否覆盖全网竞品及行业大盘，而不仅限于自家店铺。,https://iesdouyin.com/share/video/7680822916104051840,https://iesdouyin.com/share/video/7680822916104051840,https://iesdouyin.com/share/video/7680822916104051840,other,2026-09-07T09:43:46.557Z,https://iesdouyin.com/share/video/7680822916104051840,iesdouyin.com,抖音视频,是,7680822916104051840
CIT-R3-Q0041-D1-R1-11,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,抖音数据分析工具和平台推荐:免费和付费哪个好?,https://jzl.com/news/douyin-data-4,https://jzl.com/news/douyin-data-4,https://jzl.com/news/douyin-data-4,other,2026-09-07T09:43:46.557Z,https://jzl.com/news/douyin-data-4,jzl.com,企业官网/工具平台,否,
CIT-R3-Q0041-D1-R1-12,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,抖音数据分析工具选型指南:品牌自播团队的三维评估-观远数据BI平台,https://guandata.com/gy/post/TSofjbaW.html,https://guandata.com/gy/post/TSofjbaW.html,https://guandata.com/gy/post/TSofjbaW.html,other,2026-09-07T09:43:46.557Z,https://guandata.com/gy/post/TSofjbaW.html,guandata.com,其他外部来源,否,
CIT-R3-Q0041-D1-R1-13,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,自媒体工具合集，做自媒体必备。刚入门做内容的新人，喜欢大量胡乱下载各类软件，选对适配的新手自媒体工具，能大幅降低创作门槛。完整整合的自媒体工具套装覆盖选题、剪辑、封面、文案、数据复盘全环节，不用反复切,https://iesdouyin.com/share/video/7669038644128271631,https://iesdouyin.com/share/video/7669038644128271631,https://iesdouyin.com/share/video/7669038644128271631,other,2026-09-07T09:43:46.557Z,https://iesdouyin.com/share/video/7669038644128271631,iesdouyin.com,抖音视频,是,7669038644128271631
CIT-R3-Q0041-D1-R1-14,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,新媒体运营高效数据分析工具推荐,https://iesdouyin.com/share/video/7405434112078630195,https://iesdouyin.com/share/video/7405434112078630195,https://iesdouyin.com/share/video/7405434112078630195,other,2026-09-07T09:43:46.557Z,https://iesdouyin.com/share/video/7405434112078630195,iesdouyin.com,抖音视频,是,7405434112078630195
CIT-R3-Q0041-D1-R1-15,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,快销品市场营销人的日常数据都从哪儿来？ 一篇讲清常用数据平台,https://iesdouyin.com/share/video/7678650855710057395,https://iesdouyin.com/share/video/7678650855710057395,https://iesdouyin.com/share/video/7678650855710057395,other,2026-09-07T09:43:46.557Z,https://iesdouyin.com/share/video/7678650855710057395,iesdouyin.com,抖音视频,是,7678650855710057395
CIT-R3-Q0041-D1-R1-16,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,新媒体运营多平台数据分析工具推荐与实战指南,https://iesdouyin.com/share/video/7536072480138988843,https://iesdouyin.com/share/video/7536072480138988843,https://iesdouyin.com/share/video/7536072480138988843,other,2026-09-07T09:43:46.557Z,https://iesdouyin.com/share/video/7536072480138988843,iesdouyin.com,抖音视频,是,7536072480138988843
CIT-R3-Q0041-D1-R1-17,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,蝉妈妈数据 - 抖音直播& 短视频电商数据分析服务平台,https://chanmama.com/?page=41,https://chanmama.com/?page=41,https://chanmama.com/?page=41,other,2026-09-07T09:43:46.557Z,https://chanmama.com/?page=41,chanmama.com,企业官网/工具平台,否,
CIT-R3-Q0041-D1-R1-18,第三轮全量576采样,R3-Q0041-D1-R1,Q0041,蝉妈妈AI,https://ai.chanmama.com/home,https://ai.chanmama.com/home,https://ai.chanmama.com/home,other,2026-09-07T09:43:46.557Z,https://ai.chanmama.com/home,ai.chanmama.com,企业官网/工具平台,否,
CIT-R3-Q0042-D1-R1-01,第三轮全量576采样,R3-Q0042-D1-R1,Q0042,抖音电商官方数据产品「罗盘·策略」引领生意增长,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-09-07T09:43:55.133Z,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,school.jinritemai.com,字节/头条系其他,否,
CIT-R3-Q0042-D1-R1-02,第三轮全量576采样,R3-Q0042-D1-R1,Q0042,抖音电商数据，就用罗盘;罗盘推出中小简版首页/竞争分析能力,https://school.jinritemai.com/doudian/web/article/105308,https://school.jinritemai.com/doudian/web/article/105308,https://school.jinritemai.com/doudian/web/article/105308,other,2026-09-07T09:43:55.133Z,https://school.jinritemai.com/doudian/web/article/105308,school.jinritemai.com,字节/头条系其他,否,
CIT-R3-Q0042-D1-R1-03,第三轮全量576采样,R3-Q0042-D1-R1,Q0042,电商运营怎么查抖音直播转化率数据—蝉妈妈AI抖音数据分析工具,https://ai.chanmama.com/article/661,https://ai.chanmama.com/article/661,https://ai.chanmama.com/article/661,other,2026-09-07T09:43:55.133Z,https://ai.chanmama.com/article/661,ai.chanmama.com,企业官网/工具平台,否,
CIT-R3-Q0042-D1-R1-04,第三轮全量576采样,R3-Q0042-D1-R1,Q0042,飞瓜数据 - 短视频直播电商全链路数据分析工具,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,other,2026-09-07T09:43:55.133Z,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,deepnavi.cn,企业官网/工具平台,否,
CIT-R3-Q0042-D1-R1-05,第三轮全量576采样,R3-Q0042-D1-R1,Q0042,抖音电商运营怎么查直播话术数据?3步用蝉妈妈判断转化率_商品_分析_时段,https://m.sohu.com/a/1034331590_122634602,https://m.sohu.com/a/1034331590_122634602,https://m.sohu.com/a/1034331590_122634602,other,2026-09-07T09:43:55.133Z,https://m.sohu.com/a/1034331590_122634602,m.sohu.com,新闻/门户/自媒体,否,
CIT-R3-Q0042-D1-R1-06,第三轮全量576采样,R3-Q0042-D1-R1,Q0042,电商运营怎么查抖音投流数据-蝉妈妈AI抖音数据分析工具,https://ai.chanmama.com/article/746,https://ai.chanmama.com/article/746,https://ai.chanmama.com/article/746,other,2026-09-07T09:43:55.133Z,https://ai.chanmama.com/article/746,ai.chanmama.com,企业官网/工具平台,否,
CIT-R3-Q0042-D1-R1-07,第三轮全量576采样,R3-Q0042-D1-R1,Q0042,产品优势_抖音电商罗盘数据官网,https://compass.jinritemai.com/welcome/product,https://compass.jinritemai.com/welcome/product,https://compass.jinritemai.com/welcome/product,other,2026-09-07T09:43:55.133Z,https://compass.jinritemai.com/welcome/product,compass.jinritemai.com,字节/头条系其他,否,
CIT-R3-Q0042-D1-R1-08,第三轮全量576采样,R3-Q0042-D1-R1,Q0042,抖音电商罗盘数据_抖音电商数据主屏入口_抖音电商罗盘数据官网,https://compass.jinritemai.com/,https://compass.jinritemai.com/,https://compass.jinritemai.com/,other,2026-09-07T09:43:55.133Z,https://compass.jinritemai.com/,compass.jinritemai.com,字节/头条系其他,否,
