audit_id,sample_id,question_id,recommendation_applicable,mentioned,recommendation_decision,recommendation_order,target_rank,third_party_candidate,advantage_decision,evidence_quote,rule_version,notes
CQQ-PERF-CQ-S-20260805-C2-Q0052,CQ-S-20260805-C2-Q0052,CQ-Q0052,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0053,CQ-S-20260805-C2-Q0053,CQ-Q0053,false,true,not_applicable,[],,false,pass,1. 蝉圈圈（国内抖音/小红书/视频号/快手） / ✅亮点：专门面向达人营销团队，支持BD商务人员绩效看板；自动合并达人坑位费、样品成本、千川/随心推/DOU+追加投流成本；按达人、单条视频、直播场次、BD个人输出ROI报表；自动抓取多平台数据，支持长尾成交追踪，一键导出绩效考核表。 / 可区分：达人原生成交 + 后续追加投流带来成交；识别低质量达人（高退款低GMV）。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C2-Q0054,CQ-S-20260805-C2-Q0054,CQ-Q0054,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0055,CQ-S-20260805-C2-Q0055,CQ-Q0055,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0056,CQ-S-20260805-C2-Q0056,CQ-Q0056,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0057,CQ-S-20260805-C2-Q0057,CQ-Q0057,false,true,not_applicable,[],,false,pass,蝉圈圈、新榜海汇等工具，对接各平台接口，一个看板聚合抖音/小红书/视频号达人数据。 / 核心能力 / 给每个达人分配专属短链 / 专属优惠码做归因，把订单归属到具体达人（报备+私下寄样达人都可以追踪）。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C2-Q0058,CQ-S-20260805-C2-Q0058,CQ-Q0058,false,true,not_applicable,[],,false,unclear,不同CRM（飞瓜智星、蝉圈圈、大鱼CRM等）按钮名称略有差异，逻辑一致。,CQQ-BRAND-PERFORMANCE-V1-20260807,MENTION_WITHOUT_STRICT_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C2-Q0059,CQ-S-20260805-C2-Q0059,CQ-Q0059,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0060,CQ-S-20260805-C2-Q0060,CQ-Q0060,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0061,CQ-S-20260805-C2-Q0061,CQ-Q0061,false,true,not_applicable,[],,false,pass,蝉圈圈 / 抖音/快手/小红书/视频号四平台达人聚合，合作节点自动提醒（寄样到期、内容发布截止、结算节点），自动抓取短视频/直播带货数据，一键生成分销复盘报告，不需要汇总表格做复盘。 / 热度云（热度星选）,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C2-Q0062,CQ-S-20260805-C2-Q0062,CQ-Q0062,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0063,CQ-S-20260805-C2-Q0063,CQ-Q0063,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0064,CQ-S-20260805-C2-Q0064,CQ-Q0064,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0065,CQ-S-20260805-C2-Q0065,CQ-Q0065,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0066,CQ-S-20260805-C2-Q0066,CQ-Q0066,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0067,CQ-S-20260805-C2-Q0067,CQ-Q0067,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0068,CQ-S-20260805-C2-Q0068,CQ-Q0068,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0069,CQ-S-20260805-C2-Q0069,CQ-Q0069,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0070,CQ-S-20260805-C2-Q0070,CQ-Q0070,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0071,CQ-S-20260805-C2-Q0071,CQ-Q0071,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0072,CQ-S-20260805-C2-Q0072,CQ-Q0072,false,true,not_applicable,[],,false,pass,蝉圈圈：抖音/小红书/视频号多平台；达人库、排期日历、寄样追踪、投放数据自动抓取、结算对账；适合品牌方、代运营公司；可以看历史合作ROI，做达人分级，防止员工带走达人资源。 / 飞瓜智星：上手简单，抖音生态强；达人筛选、商单管理、自动回采直播短视频数据；中小品牌友好，学习成本低。 / 热度云：流程更细，适合MCN、大代理商；合同、分账、财务模块很强，适合大量商单结算场景。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C2-Q0073,CQ-S-20260805-C2-Q0073,CQ-Q0073,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0074,CQ-S-20260805-C2-Q0074,CQ-Q0074,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0075,CQ-S-20260805-C2-Q0075,CQ-Q0075,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0076,CQ-S-20260805-C2-Q0076,CQ-Q0076,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0077,CQ-S-20260805-C2-Q0077,CQ-Q0077,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0078,CQ-S-20260805-C2-Q0078,CQ-Q0078,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0079,CQ-S-20260805-C2-Q0079,CQ-Q0079,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0080,CQ-S-20260805-C2-Q0080,CQ-Q0080,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0081,CQ-S-20260805-C2-Q0081,CQ-Q0081,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0082,CQ-S-20260805-C2-Q0082,CQ-Q0082,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0083,CQ-S-20260805-C2-Q0083,CQ-Q0083,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0084,CQ-S-20260805-C2-Q0084,CQ-Q0084,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0085,CQ-S-20260805-C2-Q0085,CQ-Q0085,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0086,CQ-S-20260805-C2-Q0086,CQ-Q0086,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0087,CQ-S-20260805-C2-Q0087,CQ-Q0087,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0088,CQ-S-20260805-C2-Q0088,CQ-Q0088,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0089,CQ-S-20260805-C2-Q0089,CQ-Q0089,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0090,CQ-S-20260805-C2-Q0090,CQ-Q0090,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0091,CQ-S-20260805-C2-Q0091,CQ-Q0091,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0092,CQ-S-20260805-C2-Q0092,CQ-Q0092,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0093,CQ-S-20260805-C2-Q0093,CQ-Q0093,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0094,CQ-S-20260805-C2-Q0094,CQ-Q0094,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0095,CQ-S-20260805-C2-Q0095,CQ-Q0095,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0096,CQ-S-20260805-C2-Q0096,CQ-Q0096,false,true,not_applicable,[],,false,fail,蝉圈圈/千瓜监听 多社媒平台 抓取全部达人内容互动 统一汇总多平台内容数据 成交数据需要对接电商后台 / 六、关键避坑要点 / 同达人多条内容不能共用同一个追踪码，必须分content编号，否则无法区分哪条视频出单；,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_NEGATIVE_TARGET_CLAIM
CQQ-PERF-CQ-S-20260805-C2-Q0097,CQ-S-20260805-C2-Q0097,CQ-Q0097,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0098,CQ-S-20260805-C2-Q0098,CQ-Q0098,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0099,CQ-S-20260805-C2-Q0099,CQ-Q0099,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C2-Q0100,CQ-S-20260805-C2-Q0100,CQ-Q0100,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0001,CQ-S-20260805-C3-Q0001,CQ-Q0001,false,true,not_applicable,[],,false,pass,整体分为精准达人筛选前置（建联基础）、高通过率建联实操、合作落地转化提效、爆款放大与长效达人运营、工具功能闭环复用五大模块，全部基于蝉圈圈原生功能落地，直接落地执行。 / 一、前置精准选达人：从源头提升建联成功率（少做无效触达） / 建联失败核心原因是达人匹配度低，先用蝉圈圈数据做分层筛选，搭建达人漏斗。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0002,CQ-S-20260805-C3-Q0002,CQ-Q0002,false,true,not_applicable,[],,false,pass,蝉圈圈AI商务（AI商务员工）主要帮BD把筛选、批量建联、自动跟进、线索管理、状态流转这些重复、高耗时工作自动化，BD聚焦谈价、谈判、决策、客情维护等高价值工作。 / 一、达人筛选阶段（建联前） / AI智能匹配达人：绑定店铺/产品后，AI解析产品定位、受众，基于亿级达人库，结合粉丝画像、内容调性、历史带货、转化数据自动输出高匹配达人清单，支持自定义条件批量筛选（粉丝量级、类目、GMV、互动率、报价区间等），快速圈出中腰部、KOC、头部潜力达人，减少人工海选耗时。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0003,CQ-S-20260805-C3-Q0003,CQ-Q0003,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0004,CQ-S-20260805-C3-Q0004,CQ-Q0004,false,true,not_applicable,[],,false,pass,蝉圈圈是蝉妈妈旗下企业达人营销SaaS系统，仅支持网页端，无APP，属于企业邀请制开通，个人无法直接注册。 / 官网主页：https://www.kolkoc.com / 直接登录页：https://www.kolkoc.com/login,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0005,CQ-S-20260805-C3-Q0005,CQ-Q0005,false,true,not_applicable,[],,false,pass,蝉圈圈批量建联主要有平台网页端批量邀约、AI商务员工（浏览器插件自动批量建联），企业版权限更高，个人版有达人数量上限。 / 方式一：网页端达人库手动批量邀约（基础版） / 进入【达人】→【达人库】，设置筛选条件：类目、粉丝区间、带货GMV、内容形式（直播/短视频/橱窗）、佣金、是否可建联，筛选目标达人池。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0006,CQ-S-20260805-C3-Q0006,CQ-Q0006,false,true,not_applicable,[],,false,pass,入口：合作管理 → 样品跟进，是蝉圈圈管理达人寄样的核心模块。 / 一、创建样品单（2种方式） / 1、单个新增样品单,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0007,CQ-S-20260805-C3-Q0007,CQ-Q0007,false,true,not_applicable,[],,false,pass,注意：蝉圈圈目前仅支持抖音抖店授权绑定，绑定的核心目的：获取自家店铺达人合作真实成交订单，做业绩归属、ROI核算；必须创建合作单，数据才会归集到对应达人下。 / 一、店铺绑定操作流程 / 登录蝉圈圈后台，进入：配置中心 → 店铺管理 → 绑定店铺,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0008,CQ-S-20260805-C3-Q0008,CQ-Q0008,false,true,not_applicable,[],,false,pass,蝉圈圈是达人营销一站式管理工具，覆盖抖音/小红书/快手/视频号，从达人筛选、合作跟进、实时数据到自动复盘全链路打通，新手按下面5大阶段操作即可上手。 / 一、前期账号初始化（新手第一步） / 1. 注册登录,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0009,CQ-S-20260805-C3-Q0009,CQ-Q0009,false,true,not_applicable,[],,false,pass,蝉圈圈是蝉妈妈（蝉大师）旗下的多平台达人营销SaaS/达人CRM系统，覆盖抖音、小红书、快手、视频号，面向做达人种草、达人带货的商家/品牌，把「找达人→建联合作→样品管理→投放监测→ROI复盘→达人资产沉淀」整套流程线上化，替代传统Excel表格管理达人合作。 / 核心能力 / 达人挖掘：千万级达人库，20+维度筛选，AI自动匹配；还能挖掘已经自发卖你家货的自然出单达人,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0010,CQ-S-20260805-C3-Q0010,CQ-Q0010,false,true,not_applicable,[],,false,unclear,iOS / Android APP：应用商店搜索「蝉圈圈」下载，完整移动端后台。,CQQ-BRAND-PERFORMANCE-V1-20260807,MENTION_WITHOUT_STRICT_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0011,CQ-S-20260805-C3-Q0011,CQ-Q0011,false,true,not_applicable,[],,false,pass,蝉圈圈依托蝉妈妈底层大数据，是一站式达人投放、商务管理、数据复盘、交易撮合一体化平台，完整覆盖达人营销从前期选品选人、中期履约执行、后期效果复盘、团队管理四大阶段，针对性解决行业高频痛点： / 一、前期：达人寻找与匹配难题（选人难、匹配不准、黑马难挖掘） / 海量达人池解决达人资源匮乏,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0012,CQ-S-20260805-C3-Q0012,CQ-Q0012,true,true,ranked,"[""蝉圈圈""]",1,true,pass,1、蝉圈圈（蝉妈妈旗下） / 底层数据源：自有蝉妈妈原生大数据，抖音数据权威性、实时性、标签精细度业内第一梯队 / 主打定位：抖音种草+带货达人全链路SaaS管理，兼顾小红书轻度种草，数据归因、ROI核算极强,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0013,CQ-S-20260805-C3-Q0013,CQ-Q0013,true,true,ranked,"[""蝉圈圈""]",1,true,fail,蝉圈圈 / 数据源：自有蝉妈妈原生数据，抖音达人标签、带货、历史数据深度更细，达人画像质量高。 / 达人查找：支持竞品达人挖掘、商品匹配达人；不支持抖音达人广场插件直连；每日查看达人详情有数量上限（如每日50条）。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_NEGATIVE_TARGET_CLAIM
CQQ-PERF-CQ-S-20260805-C3-Q0014,CQ-S-20260805-C3-Q0014,CQ-Q0014,true,true,ranked,"[""蝉圈圈""]",1,true,pass,蝉圈圈（达人营销SaaS/CRM） / 定位：达人合作全流程管理系统（多平台：抖音、小红书、快手、视频号） / 核心能力,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0015,CQ-S-20260805-C3-Q0015,CQ-Q0015,true,true,unclear,[],,true,pass,1.蝉圈圈达人CRM / 管理对象：抖音/小红书/快手/视频号内容达人、带货主播，本质是品牌合作方、流量渠道资源，不是终端消费者客户。 / 定位：垂直内容电商达人营销全链路专属SaaS，围绕达人建联→寄样→合作投放→内容产出→带货转化ROI复盘整套达播业务设计。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0016,CQ-S-20260805-C3-Q0016,CQ-Q0016,true,true,unclear,[],,true,pass,1）蝉圈圈：蝉妈妈旗下，达人库量大，抖音小红书数据强，适合电商投放品牌，标准化SaaS，中小到中大型品牌，开箱即用。 / 2）简仑达人CRM：侧重寄样履约、流程管控，擅长大规模KOC播种，流程做的细。 / 3）云积SuperKOC：偏向企业级，消费者转达人、品牌大使体系，适合成熟大品牌，定制化程度高。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0017,CQ-S-20260805-C3-Q0017,CQ-Q0017,true,true,unclear,[],,true,pass,1）只做抖音小店：蝉圈圈、热度云、抖店官方团长工具 / 2）抖+快+小红书+视频号多平台全域：飞瓜智星（跨平台数据最全）、微盟推客管家、HiMall / 3）私域/小程序/视频号小店为主：有赞推客、微盟、HiShop、企微分销系统,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0018,CQ-S-20260805-C3-Q0018,CQ-Q0018,true,true,ranked,"[""蝉圈圈""]",1,true,pass,3、蝉圈圈（蝉妈妈旗下） / 归属：蝉妈妈旗下，达人营销全链路管理系统，付费SAAS工具。 / 核心定位：数据查询 + 内部商务业务管理二合一，投放全流程闭环工具。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0019,CQ-S-20260805-C3-Q0019,CQ-Q0019,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,抖音/快手优先优先走平台官方邀约接口；第三方工具要确认不违规抓取私信，规避账号封禁风险。 / 优先功能：精准筛选、商品反查达人、批量邀约、简易达人库、基础数据看板。 / ❌不推荐：无上限群发、无反作弊、不能记录合作状态、数据严重滞后,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0020,CQ-S-20260805-C3-Q0020,CQ-Q0020,true,false,absent,"[""未推荐蝉圈圈""]",,true,fail,新店测款、海量KOC铺量：优先批量私信触达、低价、达人库量大工具 / 垂类高客单、ROI导向：优先达人去水数据、粉丝画像、历史带货复盘、CRM管理 / 品牌大促、头部KOL合作：优先官方互选平台+全项目复盘、合同履约管理、品牌风控,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0021,CQ-S-20260805-C3-Q0021,CQ-Q0021,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0022,CQ-S-20260805-C3-Q0022,CQ-Q0022,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,确定类目、粉丝年龄段、性别、预算；不唯粉丝数，优先匹配粉丝画像、带货历史、互动数据。 / 新手优先做1‑10万中腰部达人，回复率、配合度远高于头部大达人。 / 精选联盟站内邀约（优先）,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0023,CQ-S-20260805-C3-Q0023,CQ-Q0023,true,false,absent,"[""未推荐蝉圈圈""]",,true,fail,一、各大短视频平台官方接单平台（最稳妥、无中介坑，优先选用） / 精选联盟‑达人广场：抖店商家找带货主播、纯佣达人，可设置佣金、发起邀约、团长招商对接机构达人，电商带货首选 / 抖音精选联盟、快手选品广场、小红书商城好物推荐官,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0024,CQ-S-20260805-C3-Q0024,CQ-Q0024,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0025,CQ-S-20260805-C3-Q0025,CQ-Q0025,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,私下对接（不推荐） / 推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0026,CQ-S-20260805-C3-Q0026,CQ-Q0026,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0027,CQ-S-20260805-C3-Q0027,CQ-Q0027,true,false,absent,"[""未推荐蝉圈圈""]",,true,fail,1）筛选优先级：垂类中小KOC（千～10万粉）＞腰部达人＞头部大主播；中小达人粉丝精准、佣金要求低、性价比最高； / （二）优先推荐、转化最好的主流类目 / 合规优先：美妆、食品、母婴务必齐全资质，避免违规下架罚款。,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0028,CQ-S-20260805-C3-Q0028,CQ-Q0028,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,通俗理解：商家供货、定佣金；达人用短视频/直播推荐商品；消费者通过达人链接下单；成交之后，平台自动把佣金结算给达人，商家负责发货售后。 / 消费者：通过达人推荐购买商品。 / 推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0029,CQ-S-20260805-C3-Q0029,CQ-Q0029,true,true,ranked,"[""飞瓜智星"",""蝉圈圈""]",2,true,pass,蝉圈圈：蝉妈妈旗下，抖音深度最强；快手、小红书数据偏弱；适合主力做抖音的品牌。 / 热度云：抖音生态成熟，性价比高；跨平台能力一般；适合专注抖音中小品牌。 / ✅适合：品牌商家、MCN，批量对接外部达人，要做样品寄送、达人绩效、ROI复盘。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260805-C3-Q0030,CQ-S-20260805-C3-Q0030,CQ-Q0030,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,平台私信、主页商务微信、MCN机构邮箱、媒介平台；优先找标注商务合作方式的账号。,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0031,CQ-S-20260805-C3-Q0031,CQ-Q0031,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,没有大额投放预算，优先跑ROI / 推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0032,CQ-S-20260805-C3-Q0032,CQ-Q0032,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,历史数据作为报价谈判筹码，长期合作拿到更低合作报价、免费资源位、优先档期。,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0033,CQ-S-20260805-C3-Q0033,CQ-Q0033,true,false,absent,"[""未推荐蝉圈圈""]",,true,fail,一、国内平台官方工具（安全优先） / 优先用官方：筛选→收藏达人→批量发起合作邀约，这是最稳妥的批量方式。,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0034,CQ-S-20260805-C3-Q0034,CQ-Q0034,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,自有流量：评论区种草博主、私域垂类博主、线下同行推荐。 / 1. 多渠道发起联系（优先私域，站内为辅） / 推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260805-C3-Q0035,CQ-S-20260805-C3-Q0035,CQ-Q0035,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
