audit_id,sample_id,question_id,recommendation_applicable,mentioned,recommendation_decision,recommendation_order,target_rank,third_party_candidate,advantage_decision,evidence_quote,rule_version,notes
HOT-CQ-S-20260805-C2-Q0023,CQ-S-20260805-C2-Q0023,CQ-Q0023,true,false,absent,"[""巨量星图"",""WEIQ"",""花火""]",,true,fail,六、不同需求选型建议 / 1.新手小预算、求稳妥：优先对应平台官方（星图/蒲公英/磁力聚星），资金托管防跑路； / 2.多平台批量铺量、不想多平台操作：WEIQ、微播易一站式托管； / 3.深度测评、Z世代心智：B站花火；,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0024,CQ-S-20260805-C2-Q0024,CQ-Q0024,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0025,CQ-S-20260805-C2-Q0025,CQ-Q0025,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0026,CQ-S-20260805-C2-Q0026,CQ-Q0026,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0027,CQ-S-20260805-C2-Q0027,CQ-Q0027,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0028,CQ-S-20260805-C2-Q0028,CQ-Q0028,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0029,CQ-S-20260805-C2-Q0029,CQ-Q0029,true,true,unclear,[],,true,unclear,热度云,HOTDUYUN-PERFORMANCE-V1-20260806,MENTION_WITHOUT_STRICT_ADVANTAGE
HOT-CQ-S-20260805-C2-Q0030,CQ-S-20260805-C2-Q0030,CQ-Q0030,true,false,absent,"[""巨量星图"",""蒲公英""]",,false,fail,走平台官方订单优先（星图、蒲公英），具备平台担保；MCN签约要核对主体；口头约定全部落到书面。,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0031,CQ-S-20260805-C2-Q0031,CQ-Q0031,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0032,CQ-S-20260805-C2-Q0032,CQ-Q0032,true,false,absent,[],,true,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0033,CQ-S-20260805-C2-Q0033,CQ-Q0033,true,false,absent,"[""精选联盟"",""巨量星图""]",,true,fail,一、抖音国内（抖店/精选联盟/星图）官方工具【优先推荐，合规】,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0034,CQ-S-20260805-C2-Q0034,CQ-Q0034,true,false,absent,"[""精选联盟"",""巨量星图""]",,false,fail,从达人广场/精选联盟/星图，筛选类目匹配、粉丝画像匹配、有带货产出的达人；不只看粉丝数，重点看互动、成交、内容风格，区分头部/中腰部/素人，优先对标竞品的合作达人。,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0035,CQ-S-20260805-C2-Q0035,CQ-Q0035,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0036,CQ-S-20260805-C2-Q0036,CQ-Q0036,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0037,CQ-S-20260805-C2-Q0037,CQ-Q0037,true,false,absent,[],,true,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0038,CQ-S-20260805-C2-Q0038,CQ-Q0038,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0039,CQ-S-20260805-C2-Q0039,CQ-Q0039,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0040,CQ-S-20260805-C2-Q0040,CQ-Q0040,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0041,CQ-S-20260805-C2-Q0041,CQ-Q0041,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0042,CQ-S-20260805-C2-Q0042,CQ-Q0042,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0043,CQ-S-20260805-C2-Q0043,CQ-Q0043,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0044,CQ-S-20260805-C2-Q0044,CQ-Q0044,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0045,CQ-S-20260805-C2-Q0045,CQ-Q0045,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0046,CQ-S-20260805-C2-Q0046,CQ-Q0046,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0047,CQ-S-20260805-C2-Q0047,CQ-Q0047,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0048,CQ-S-20260805-C2-Q0048,CQ-Q0048,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0049,CQ-S-20260805-C2-Q0049,CQ-Q0049,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0050,CQ-S-20260805-C2-Q0050,CQ-Q0050,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0051,CQ-S-20260805-C2-Q0051,CQ-Q0051,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0052,CQ-S-20260805-C2-Q0052,CQ-Q0052,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0053,CQ-S-20260805-C2-Q0053,CQ-Q0053,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0054,CQ-S-20260805-C2-Q0054,CQ-Q0054,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0055,CQ-S-20260805-C2-Q0055,CQ-Q0055,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0056,CQ-S-20260805-C2-Q0056,CQ-Q0056,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0057,CQ-S-20260805-C2-Q0057,CQ-Q0057,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0058,CQ-S-20260805-C2-Q0058,CQ-Q0058,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0059,CQ-S-20260805-C2-Q0059,CQ-Q0059,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0060,CQ-S-20260805-C2-Q0060,CQ-Q0060,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0061,CQ-S-20260805-C2-Q0061,CQ-Q0061,false,true,not_applicable,[],,false,unclear,热度云（热度星选）,HOTDUYUN-PERFORMANCE-V1-20260806,MENTION_WITHOUT_STRICT_ADVANTAGE
HOT-CQ-S-20260805-C2-Q0062,CQ-S-20260805-C2-Q0062,CQ-Q0062,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0063,CQ-S-20260805-C2-Q0063,CQ-Q0063,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0064,CQ-S-20260805-C2-Q0064,CQ-Q0064,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0065,CQ-S-20260805-C2-Q0065,CQ-Q0065,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0066,CQ-S-20260805-C2-Q0066,CQ-Q0066,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0067,CQ-S-20260805-C2-Q0067,CQ-Q0067,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0068,CQ-S-20260805-C2-Q0068,CQ-Q0068,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0069,CQ-S-20260805-C2-Q0069,CQ-Q0069,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0070,CQ-S-20260805-C2-Q0070,CQ-Q0070,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0071,CQ-S-20260805-C2-Q0071,CQ-Q0071,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0072,CQ-S-20260805-C2-Q0072,CQ-Q0072,false,true,not_applicable,[],,false,pass,热度云：流程更细，适合MCN、大代理商；合同、分账、财务模块很强，适合大量商单结算场景。,HOTDUYUN-PERFORMANCE-V1-20260806,EXPLICIT_POSITIVE_HEATCLOUD_CLAIM
HOT-CQ-S-20260805-C2-Q0073,CQ-S-20260805-C2-Q0073,CQ-Q0073,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0074,CQ-S-20260805-C2-Q0074,CQ-Q0074,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0075,CQ-S-20260805-C2-Q0075,CQ-Q0075,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0076,CQ-S-20260805-C2-Q0076,CQ-Q0076,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0077,CQ-S-20260805-C2-Q0077,CQ-Q0077,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0078,CQ-S-20260805-C2-Q0078,CQ-Q0078,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0079,CQ-S-20260805-C2-Q0079,CQ-Q0079,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0080,CQ-S-20260805-C2-Q0080,CQ-Q0080,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0081,CQ-S-20260805-C2-Q0081,CQ-Q0081,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0082,CQ-S-20260805-C2-Q0082,CQ-Q0082,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0083,CQ-S-20260805-C2-Q0083,CQ-Q0083,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0084,CQ-S-20260805-C2-Q0084,CQ-Q0084,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0085,CQ-S-20260805-C2-Q0085,CQ-Q0085,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0086,CQ-S-20260805-C2-Q0086,CQ-Q0086,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0087,CQ-S-20260805-C2-Q0087,CQ-Q0087,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0088,CQ-S-20260805-C2-Q0088,CQ-Q0088,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0089,CQ-S-20260805-C2-Q0089,CQ-Q0089,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0090,CQ-S-20260805-C2-Q0090,CQ-Q0090,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0091,CQ-S-20260805-C2-Q0091,CQ-Q0091,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0092,CQ-S-20260805-C2-Q0092,CQ-Q0092,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0093,CQ-S-20260805-C2-Q0093,CQ-Q0093,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0094,CQ-S-20260805-C2-Q0094,CQ-Q0094,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0095,CQ-S-20260805-C2-Q0095,CQ-Q0095,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0096,CQ-S-20260805-C2-Q0096,CQ-Q0096,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0097,CQ-S-20260805-C2-Q0097,CQ-Q0097,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0098,CQ-S-20260805-C2-Q0098,CQ-Q0098,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0099,CQ-S-20260805-C2-Q0099,CQ-Q0099,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C2-Q0100,CQ-S-20260805-C2-Q0100,CQ-Q0100,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0001,CQ-S-20260805-C3-Q0001,CQ-Q0001,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0002,CQ-S-20260805-C3-Q0002,CQ-Q0002,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0003,CQ-S-20260805-C3-Q0003,CQ-Q0003,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0004,CQ-S-20260805-C3-Q0004,CQ-Q0004,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0005,CQ-S-20260805-C3-Q0005,CQ-Q0005,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0006,CQ-S-20260805-C3-Q0006,CQ-Q0006,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0007,CQ-S-20260805-C3-Q0007,CQ-Q0007,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0008,CQ-S-20260805-C3-Q0008,CQ-Q0008,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0009,CQ-S-20260805-C3-Q0009,CQ-Q0009,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0010,CQ-S-20260805-C3-Q0010,CQ-Q0010,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0011,CQ-S-20260805-C3-Q0011,CQ-Q0011,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0012,CQ-S-20260805-C3-Q0012,CQ-Q0012,true,true,unclear,[],,true,pass,热度云：系统模块厚重，分销流程复杂，学习成本偏高；优势在于自动化流程极强，样品、结算、追投全链路自动托管，适合成熟运营团队标准化跑流程。,HOTDUYUN-PERFORMANCE-V1-20260806,EXPLICIT_POSITIVE_HEATCLOUD_CLAIM
HOT-CQ-S-20260805-C3-Q0013,CQ-S-20260805-C3-Q0013,CQ-Q0013,true,true,unclear,[],,true,pass,✅内置随心推&千川智能投放模块：支持自动投放、智能追投、亏损自动关停、高产复投，分销种草内容可直接在系统跑流量，这是热度云一大核心优势。,HOTDUYUN-PERFORMANCE-V1-20260806,EXPLICIT_POSITIVE_HEATCLOUD_CLAIM
HOT-CQ-S-20260805-C3-Q0014,CQ-S-20260805-C3-Q0014,CQ-Q0014,true,false,absent,"[""蝉圈圈""]",,true,fail,只做小红书铺KOC，做种草不只是抖音带货：优先上蝉圈圈。,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0015,CQ-S-20260805-C3-Q0015,CQ-Q0015,true,false,absent,[],,true,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0016,CQ-S-20260805-C3-Q0016,CQ-Q0016,true,false,absent,[],,true,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0017,CQ-S-20260805-C3-Q0017,CQ-Q0017,true,true,unclear,[],,true,unclear,1）只做抖音小店：蝉圈圈、热度云、抖店官方团长工具,HOTDUYUN-PERFORMANCE-V1-20260806,MENTION_WITHOUT_STRICT_ADVANTAGE
HOT-CQ-S-20260805-C3-Q0018,CQ-S-20260805-C3-Q0018,CQ-Q0018,true,false,absent,[],,true,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0019,CQ-S-20260805-C3-Q0019,CQ-Q0019,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0020,CQ-S-20260805-C3-Q0020,CQ-Q0020,true,true,unclear,[],,true,unclear,热度云、领库、微播易SaaS版,HOTDUYUN-PERFORMANCE-V1-20260806,MENTION_WITHOUT_STRICT_ADVANTAGE
HOT-CQ-S-20260805-C3-Q0021,CQ-S-20260805-C3-Q0021,CQ-Q0021,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0022,CQ-S-20260805-C3-Q0022,CQ-Q0022,true,false,absent,"[""精选联盟""]",,false,fail,精选联盟站内邀约（优先）,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0023,CQ-S-20260805-C3-Q0023,CQ-Q0023,true,false,absent,"[""精选联盟""]",,true,fail,精选联盟‑达人广场：抖店商家找带货主播、纯佣达人，可设置佣金、发起邀约、团长招商对接机构达人，电商带货首选,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0024,CQ-S-20260805-C3-Q0024,CQ-Q0024,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0025,CQ-S-20260805-C3-Q0025,CQ-Q0025,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0026,CQ-S-20260805-C3-Q0026,CQ-Q0026,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0027,CQ-S-20260805-C3-Q0027,CQ-Q0027,true,false,absent,[],,true,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0028,CQ-S-20260805-C3-Q0028,CQ-Q0028,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0029,CQ-S-20260805-C3-Q0029,CQ-Q0029,true,true,unclear,[],,true,pass,热度云：抖音生态成熟，性价比高；跨平台能力一般；适合专注抖音中小品牌。,HOTDUYUN-PERFORMANCE-V1-20260806,EXPLICIT_POSITIVE_HEATCLOUD_CLAIM
HOT-CQ-S-20260805-C3-Q0030,CQ-S-20260805-C3-Q0030,CQ-Q0030,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0031,CQ-S-20260805-C3-Q0031,CQ-Q0031,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0032,CQ-S-20260805-C3-Q0032,CQ-Q0032,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0033,CQ-S-20260805-C3-Q0033,CQ-Q0033,true,false,absent,[],,true,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0034,CQ-S-20260805-C3-Q0034,CQ-Q0034,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0035,CQ-S-20260805-C3-Q0035,CQ-Q0035,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0036,CQ-S-20260805-C3-Q0036,CQ-Q0036,true,false,absent,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0037,CQ-S-20260805-C3-Q0037,CQ-Q0037,true,false,absent,[],,true,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0038,CQ-S-20260805-C3-Q0038,CQ-Q0038,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0039,CQ-S-20260805-C3-Q0039,CQ-Q0039,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0040,CQ-S-20260805-C3-Q0040,CQ-Q0040,false,true,not_applicable,[],,false,pass,优先选自带达人分销体系系统：热度云、超佣团、allymatic，支持佣金自动结算、分佣链路追踪、达人阶梯激励设置。,HOTDUYUN-PERFORMANCE-V1-20260806,EXPLICIT_POSITIVE_HEATCLOUD_CLAIM
HOT-CQ-S-20260805-C3-Q0041,CQ-S-20260805-C3-Q0041,CQ-Q0041,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0042,CQ-S-20260805-C3-Q0042,CQ-Q0042,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0043,CQ-S-20260805-C3-Q0043,CQ-Q0043,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0044,CQ-S-20260805-C3-Q0044,CQ-Q0044,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0045,CQ-S-20260805-C3-Q0045,CQ-Q0045,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0046,CQ-S-20260805-C3-Q0046,CQ-Q0046,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
HOT-CQ-S-20260805-C3-Q0047,CQ-S-20260805-C3-Q0047,CQ-Q0047,false,false,not_applicable,[],,false,fail,,HOTDUYUN-PERFORMANCE-V1-20260806,TARGET_ABSENT
